ref_area,indicator,source,time,obs_value
IRL,SDG_A821_NOC_RT,XA:1832,2001,2.65
IRL,SDG_A821_NOC_RT,XA:1832,2000,4.32
IRN,SDG_A821_NOC_RT,XA:1980,2022,0.51
IRN,SDG_A821_NOC_RT,XA:1980,2021,2.64
IRN,SDG_A821_NOC_RT,XA:1980,2020,7.89
IRN,SDG_A821_NOC_RT,XA:1980,2019,-3.26
IRN,SDG_A821_NOC_RT,XA:1980,2018,-4.04
IRN,SDG_A821_NOC_RT,XA:1980,2017,-1.56
IRN,SDG_A821_NOC_RT,XA:1980,2016,5.89
IRN,SDG_A821_NOC_RT,XA:1980,2015,-5.1
IRN,SDG_A821_NOC_RT,XA:1980,2014,4.46
IRN,SDG_A821_NOC_RT,XA:1980,2013,-4.44
IRN,SDG_A821_NOC_RT,XA:1980,2012,-6.4
IRN,SDG_A821_NOC_RT,XA:1980,2011,3.92
IRN,SDG_A821_NOC_RT,XA:1980,2010,7.84
IRN,SDG_A821_NOC_RT,XA:1980,2009,-1.53
IRN,SDG_A821_NOC_RT,XA:1980,2008,3.01
IRN,SDG_A821_NOC_RT,XA:1980,2007,6.52
IRN,SDG_A821_NOC_RT,XA:1980,2006,3.45
IRN,SDG_A821_NOC_RT,XA:1980,2005,0.92
IRN,SDG_A821_NOC_RT,XA:1980,2004,-1.23
IRN,SDG_A821_NOC_RT,XA:1980,2003,3.41
IRN,SDG_A821_NOC_RT,XA:1980,2002,4.8
IRN,SDG_A821_NOC_RT,XA:1980,2001,-1.59
IRN,SDG_A821_NOC_RT,XA:1980,2000,1.45
IRQ,SDG_A821_NOC_RT,XA:1901,2022,3.61
IRQ,SDG_A821_NOC_RT,XA:1901,2021,7.39
IRQ,SDG_A821_NOC_RT,XA:1901,2020,-14.29
IRQ,SDG_A821_NOC_RT,XA:1901,2019,3.74
IRQ,SDG_A821_NOC_RT,XA:1901,2018,0.18
IRQ,SDG_A821_NOC_RT,XA:1901,2017,0.71
IRQ,SDG_A821_NOC_RT,XA:1901,2016,10.31
IRQ,SDG_A821_NOC_RT,XA:1901,2015,1.39
IRQ,SDG_A821_NOC_RT,XA:1901,2014,-4.36
IRQ,SDG_A821_NOC_RT,XA:1901,2013,1.5
IRQ,SDG_A821_NOC_RT,XA:1901,2012,8.85
IRQ,SDG_A821_NOC_RT,XA:1901,2011,3.76
IRQ,SDG_A821_NOC_RT,XA:1901,2010,2.85
IRQ,SDG_A821_NOC_RT,XA:1901,2009,-0.5
IRQ,SDG_A821_NOC_RT,XA:1901,2008,5.81
IRQ,SDG_A821_NOC_RT,XA:1901,2007,2.4
IRQ,SDG_A821_NOC_RT,XA:1901,2006,4.5
IRQ,SDG_A821_NOC_RT,XA:1901,2005,-1.42
IRQ,SDG_A821_NOC_RT,XA:1901,2004,48.35
IRQ,SDG_A821_NOC_RT,XA:1901,2003,-38.7
IRQ,SDG_A821_NOC_RT,XA:1901,2002,-11.2
IRQ,SDG_A821_NOC_RT,XA:1901,2001,-1.48
IRQ,SDG_A821_NOC_RT,XA:1901,2000,12.9
ISL,SDG_A821_NOC_RT,XA:1984,2022,-0.88
ISL,SDG_A821_NOC_RT,XA:1984,2021,4.01
ISL,SDG_A821_NOC_RT,XA:1984,2020,-3.98
ISL,SDG_A821_NOC_RT,XA:1984,2019,1.5
ISL,SDG_A821_NOC_RT,XA:1984,2018,2.98
ISL,SDG_A821_NOC_RT,XA:1984,2017,2.17
ISL,SDG_A821_NOC_RT,XA:1984,2016,2.26
ISL,SDG_A821_NOC_RT,XA:1984,2015,0.97
ISL,SDG_A821_NOC_RT,XA:1984,2014,-1.82
ISL,SDG_A821_NOC_RT,XA:1984,2013,1.75
ISL,SDG_A821_NOC_RT,XA:1984,2012,-0.84
ISL,SDG_A821_NOC_RT,XA:1984,2011,1.71
ISL,SDG_A821_NOC_RT,XA:1984,2010,-2.29
ISL,SDG_A821_NOC_RT,XA:1984,2009,-1.68
ISL,SDG_A821_NOC_RT,XA:1984,2008,1.66
ISL,SDG_A821_NOC_RT,XA:1984,2007,4.25
ISL,SDG_A821_NOC_RT,XA:1984,2006,2.08
ISL,SDG_A821_NOC_RT,XA:1984,2005,3.27
ISL,SDG_A821_NOC_RT,XA:1984,2004,7.89
ISL,SDG_A821_NOC_RT,XA:1984,2003,1.64
ISL,SDG_A821_NOC_RT,XA:1984,2002,1.89
ISL,SDG_A821_NOC_RT,XA:1984,2001,2.84
ISL,SDG_A821_NOC_RT,XA:1984,2000,1.61
ISR,SDG_A821_NOC_RT,XA:1862,2022,2.28
ISR,SDG_A821_NOC_RT,XA:1862,2021,4.86
ISR,SDG_A821_NOC_RT,XA:1862,2020,-0.33
ISR,SDG_A821_NOC_RT,XA:1862,2019,2.4
ISR,SDG_A821_NOC_RT,XA:1862,2018,2.01
ISR,SDG_A821_NOC_RT,XA:1862,2017,2.17
ISR,SDG_A821_NOC_RT,XA:1862,2016,2.12
ISR,SDG_A821_NOC_RT,XA:1862,2015,0.06
ISR,SDG_A821_NOC_RT,XA:1862,2014,1.18
ISR,SDG_A821_NOC_RT,XA:1862,2013,2.17
ISR,SDG_A821_NOC_RT,XA:1862,2012,-0.03
ISR,SDG_A821_NOC_RT,XA:1862,2011,2.67
ISR,SDG_A821_NOC_RT,XA:1862,2010,2.16
ISR,SDG_A821_NOC_RT,XA:1862,2009,1.42
ISR,SDG_A821_NOC_RT,XA:1862,2008,-0.16
ISR,SDG_A821_NOC_RT,XA:1862,2007,1.84
ISR,SDG_A821_NOC_RT,XA:1862,2006,2.43
ISR,SDG_A821_NOC_RT,XA:1862,2005,-0.42
ISR,SDG_A821_NOC_RT,XA:1862,2004,1.53
ISR,SDG_A821_NOC_RT,XA:1862,2003,-0.62
ISR,SDG_A821_NOC_RT,XA:1862,2002,0.26
ISR,SDG_A821_NOC_RT,XA:1862,2001,-1.24
ISR,SDG_A821_NOC_RT,XA:1862,2000,5.34
ITA,SDG_A821_NOC_RT,XA:1988,2022,-0.1
ITA,SDG_A821_NOC_RT,XA:1988,2021,7.13
ITA,SDG_A821_NOC_RT,XA:1988,2020,-7.11
ITA,SDG_A821_NOC_RT,XA:1988,2019,-0.15
ITA,SDG_A821_NOC_RT,XA:1988,2018,0.04
ITA,SDG_A821_NOC_RT,XA:1988,2017,0.5
ITA,SDG_A821_NOC_RT,XA:1988,2016,-0.01
ITA,SDG_A821_NOC_RT,XA:1988,2015,0.08
ITA,SDG_A821_NOC_RT,XA:1988,2014,-0.08
ITA,SDG_A821_NOC_RT,XA:1988,2013,0.15
ITA,SDG_A821_NOC_RT,XA:1988,2012,-2.71
ITA,SDG_A821_NOC_RT,XA:1988,2011,0.45
ITA,SDG_A821_NOC_RT,XA:1988,2010,2.53
ITA,SDG_A821_NOC_RT,XA:1988,2009,-3.54
ITA,SDG_A821_NOC_RT,XA:1988,2008,-1.75
ITA,SDG_A821_NOC_RT,XA:1988,2007,0.79
ITA,SDG_A821_NOC_RT,XA:1988,2006,0.41
ITA,SDG_A821_NOC_RT,XA:1988,2005,1.22
ITA,SDG_A821_NOC_RT,XA:1988,2004,-1.36
ITA,SDG_A821_NOC_RT,XA:1988,2003,-1.79
ITA,SDG_A821_NOC_RT,XA:1988,2002,-1.36
ITA,SDG_A821_NOC_RT,XA:1988,2001,0.12
ITA,SDG_A821_NOC_RT,XA:1988,2000,2.49
JAM,SDG_A821_NOC_RT,XA:1905,2022,-0.85
JAM,SDG_A821_NOC_RT,XA:1905,2021,-0.24
JAM,SDG_A821_NOC_RT,XA:1905,2020,-6.48
JAM,SDG_A821_NOC_RT,XA:1905,2019,-2.57
JAM,SDG_A821_NOC_RT,XA:1905,2018,-0.69
JAM,SDG_A821_NOC_RT,XA:1905,2017,-2.26
JAM,SDG_A821_NOC_RT,XA:1905,2016,1.2
JAM,SDG_A821_NOC_RT,XA:1905,2015,-4.86
JAM,SDG_A821_NOC_RT,XA:1905,2014,-2.47
JAM,SDG_A821_NOC_RT,XA:1905,2013,-1.67
JAM,SDG_A821_NOC_RT,XA:1905,2012,-1.29
JAM,SDG_A821_NOC_RT,XA:1905,2011,0.03
JAM,SDG_A821_NOC_RT,XA:1905,2010,0.09
JAM,SDG_A821_NOC_RT,XA:1905,2009,-1.72
JAM,SDG_A821_NOC_RT,XA:1905,2008,-1.83
JAM,SDG_A821_NOC_RT,XA:1905,2007,0.38
JAM,SDG_A821_NOC_RT,XA:1905,2006,1.79
JAM,SDG_A821_NOC_RT,XA:1905,2005,-0.21
JAM,SDG_A821_NOC_RT,XA:1905,2004,0
JAM,SDG_A821_NOC_RT,XA:1905,2003,2.73
JAM,SDG_A821_NOC_RT,XA:1905,2002,1.09
JAM,SDG_A821_NOC_RT,XA:1905,2001,0.74
JAM,SDG_A821_NOC_RT,XA:1905,2000,0.25
JOR,SDG_A821_NOC_RT,XA:1992,2022,-0.56
JOR,SDG_A821_NOC_RT,XA:1992,2021,-0.5
JOR,SDG_A821_NOC_RT,XA:1992,2020,-3.15
JOR,SDG_A821_NOC_RT,XA:1992,2019,-2.85
JOR,SDG_A821_NOC_RT,XA:1992,2018,1.77
JOR,SDG_A821_NOC_RT,XA:1992,2017,-0.84
JOR,SDG_A821_NOC_RT,XA:1992,2016,-4.11
JOR,SDG_A821_NOC_RT,XA:1992,2015,-8.78
JOR,SDG_A821_NOC_RT,XA:1992,2014,-7.31
JOR,SDG_A821_NOC_RT,XA:1992,2013,-1.53
JOR,SDG_A821_NOC_RT,XA:1992,2012,2.13
JOR,SDG_A821_NOC_RT,XA:1992,2011,1.21
JOR,SDG_A821_NOC_RT,XA:1992,2010,0.45
JOR,SDG_A821_NOC_RT,XA:1992,2009,0.77
JOR,SDG_A821_NOC_RT,XA:1992,2008,4.3
JOR,SDG_A821_NOC_RT,XA:1992,2007,-5.39
JOR,SDG_A821_NOC_RT,XA:1992,2006,1.06
JOR,SDG_A821_NOC_RT,XA:1992,2005,3.72
JOR,SDG_A821_NOC_RT,XA:1992,2004,4.07
JOR,SDG_A821_NOC_RT,XA:1992,2003,3
JOR,SDG_A821_NOC_RT,XA:1992,2002,4.81
JOR,SDG_A821_NOC_RT,XA:1992,2001,5.43
JOR,SDG_A821_NOC_RT,XA:1992,2000,1.89
JPN,SDG_A821_NOC_RT,XA:1843,2022,1.56
JPN,SDG_A821_NOC_RT,XA:1843,2021,1.84
JPN,SDG_A821_NOC_RT,XA:1843,2020,-3.91
JPN,SDG_A821_NOC_RT,XA:1843,2019,-1.09
JPN,SDG_A821_NOC_RT,XA:1843,2018,-1.29
JPN,SDG_A821_NOC_RT,XA:1843,2017,0.69
JPN,SDG_A821_NOC_RT,XA:1843,2016,-0.28
JPN,SDG_A821_NOC_RT,XA:1843,2015,1.29
JPN,SDG_A821_NOC_RT,XA:1843,2014,-0.46
JPN,SDG_A821_NOC_RT,XA:1843,2013,1.27
JPN,SDG_A821_NOC_RT,XA:1843,2012,1.59
JPN,SDG_A821_NOC_RT,XA:1843,2011,-0.03
JPN,SDG_A821_NOC_RT,XA:1843,2010,4.51
JPN,SDG_A821_NOC_RT,XA:1843,2009,-4.28
JPN,SDG_A821_NOC_RT,XA:1843,2008,-0.87
JPN,SDG_A821_NOC_RT,XA:1843,2007,1.03
JPN,SDG_A821_NOC_RT,XA:1843,2006,0.9
JPN,SDG_A821_NOC_RT,XA:1843,2005,1.28
JPN,SDG_A821_NOC_RT,XA:1843,2004,1.92
JPN,SDG_A821_NOC_RT,XA:1843,2003,1.81
JPN,SDG_A821_NOC_RT,XA:1843,2002,1.3
JPN,SDG_A821_NOC_RT,XA:1843,2001,0.99
JPN,SDG_A821_NOC_RT,XA:1843,2000,3.12
KAZ,SDG_A821_NOC_RT,XA:1996,2022,0.91
KAZ,SDG_A821_NOC_RT,XA:1996,2021,3.32
KAZ,SDG_A821_NOC_RT,XA:1996,2020,-1.95
KAZ,SDG_A821_NOC_RT,XA:1996,2019,3.88
KAZ,SDG_A821_NOC_RT,XA:1996,2018,3.58
KAZ,SDG_A821_NOC_RT,XA:1996,2017,3.56
KAZ,SDG_A821_NOC_RT,XA:1996,2016,0.67
KAZ,SDG_A821_NOC_RT,XA:1996,2015,0.58
KAZ,SDG_A821_NOC_RT,XA:1996,2014,3.48
KAZ,SDG_A821_NOC_RT,XA:1996,2013,5.26
KAZ,SDG_A821_NOC_RT,XA:1996,2012,4
KAZ,SDG_A821_NOC_RT,XA:1996,2011,6.1
KAZ,SDG_A821_NOC_RT,XA:1996,2010,5.45
KAZ,SDG_A821_NOC_RT,XA:1996,2009,0.19
KAZ,SDG_A821_NOC_RT,XA:1996,2008,0.4
KAZ,SDG_A821_NOC_RT,XA:1996,2007,5.76
KAZ,SDG_A821_NOC_RT,XA:1996,2006,8.31
KAZ,SDG_A821_NOC_RT,XA:1996,2005,8.39
KAZ,SDG_A821_NOC_RT,XA:1996,2004,7.75
KAZ,SDG_A821_NOC_RT,XA:1996,2003,7.17
KAZ,SDG_A821_NOC_RT,XA:1996,2002,7.38
KAZ,SDG_A821_NOC_RT,XA:1996,2001,9.84
KAZ,SDG_A821_NOC_RT,XA:1996,2000,8.74
KEN,SDG_A821_NOC_RT,XA:1909,2022,1.53
KEN,SDG_A821_NOC_RT,XA:1909,2021,3.6
KEN,SDG_A821_NOC_RT,XA:1909,2020,-1.58
KEN,SDG_A821_NOC_RT,XA:1909,2019,3.19
KEN,SDG_A821_NOC_RT,XA:1909,2018,3.61
KEN,SDG_A821_NOC_RT,XA:1909,2017,1.75
KEN,SDG_A821_NOC_RT,XA:1909,2016,0.97
KEN,SDG_A821_NOC_RT,XA:1909,2015,1.74
KEN,SDG_A821_NOC_RT,XA:1909,2014,1.73
KEN,SDG_A821_NOC_RT,XA:1909,2013,0.54
KEN,SDG_A821_NOC_RT,XA:1909,2012,1.26
KEN,SDG_A821_NOC_RT,XA:1909,2011,1.78
KEN,SDG_A821_NOC_RT,XA:1909,2010,4.48
KEN,SDG_A821_NOC_RT,XA:1909,2009,-0.18
KEN,SDG_A821_NOC_RT,XA:1909,2008,-3.03
KEN,SDG_A821_NOC_RT,XA:1909,2007,3.25
KEN,SDG_A821_NOC_RT,XA:1909,2006,2.77
KEN,SDG_A821_NOC_RT,XA:1909,2005,2.1
KEN,SDG_A821_NOC_RT,XA:1909,2004,1.2
KEN,SDG_A821_NOC_RT,XA:1909,2003,-0.92
KEN,SDG_A821_NOC_RT,XA:1909,2002,-3.28
KEN,SDG_A821_NOC_RT,XA:1909,2001,-0.29
KEN,SDG_A821_NOC_RT,XA:1909,2000,-3.17
KGZ,SDG_A821_NOC_RT,XA:2000,2022,1.51
KGZ,SDG_A821_NOC_RT,XA:2000,2021,2.58
KGZ,SDG_A821_NOC_RT,XA:2000,2020,-7.98
KGZ,SDG_A821_NOC_RT,XA:2000,2019,1.8
KGZ,SDG_A821_NOC_RT,XA:2000,2018,4.99
KGZ,SDG_A821_NOC_RT,XA:2000,2017,6.23
KGZ,SDG_A821_NOC_RT,XA:2000,2016,4.77
KGZ,SDG_A821_NOC_RT,XA:2000,2015,2.86
KGZ,SDG_A821_NOC_RT,XA:2000,2014,3.15
KGZ,SDG_A821_NOC_RT,XA:2000,2013,13.23
KGZ,SDG_A821_NOC_RT,XA:2000,2012,-0.04
KGZ,SDG_A821_NOC_RT,XA:2000,2011,4.2
KGZ,SDG_A821_NOC_RT,XA:2000,2010,-2.23
KGZ,SDG_A821_NOC_RT,XA:2000,2009,3.08
KGZ,SDG_A821_NOC_RT,XA:2000,2008,7.5
KGZ,SDG_A821_NOC_RT,XA:2000,2007,7.5
KGZ,SDG_A821_NOC_RT,XA:2000,2006,-0.08
KGZ,SDG_A821_NOC_RT,XA:2000,2005,-3.65
KGZ,SDG_A821_NOC_RT,XA:2000,2004,5.27
KGZ,SDG_A821_NOC_RT,XA:2000,2003,5.44
KGZ,SDG_A821_NOC_RT,XA:2000,2002,-2.22
KGZ,SDG_A821_NOC_RT,XA:2000,2001,3.84
KGZ,SDG_A821_NOC_RT,XA:2000,2000,3.8
KHM,SDG_A821_NOC_RT,XA:1866,2022,3.63
KHM,SDG_A821_NOC_RT,XA:1866,2021,0.72
KHM,SDG_A821_NOC_RT,XA:1866,2020,-3.59
KHM,SDG_A821_NOC_RT,XA:1866,2019,3.95
KHM,SDG_A821_NOC_RT,XA:1866,2018,4.21
KHM,SDG_A821_NOC_RT,XA:1866,2017,3.01
KHM,SDG_A821_NOC_RT,XA:1866,2016,3.83
KHM,SDG_A821_NOC_RT,XA:1866,2015,3.11
KHM,SDG_A821_NOC_RT,XA:1866,2014,3.69
KHM,SDG_A821_NOC_RT,XA:1866,2013,3.56
KHM,SDG_A821_NOC_RT,XA:1866,2012,6.8
KHM,SDG_A821_NOC_RT,XA:1866,2011,6.11
KHM,SDG_A821_NOC_RT,XA:1866,2010,5.15
KHM,SDG_A821_NOC_RT,XA:1866,2009,-1.4
KHM,SDG_A821_NOC_RT,XA:1866,2008,4.56
KHM,SDG_A821_NOC_RT,XA:1866,2007,8.31
KHM,SDG_A821_NOC_RT,XA:1866,2006,8.77
KHM,SDG_A821_NOC_RT,XA:1866,2005,10.99
KHM,SDG_A821_NOC_RT,XA:1866,2004,8
KHM,SDG_A821_NOC_RT,XA:1866,2003,6.06
KHM,SDG_A821_NOC_RT,XA:1866,2002,4.15
KHM,SDG_A821_NOC_RT,XA:1866,2001,5.61
KHM,SDG_A821_NOC_RT,XA:1866,2000,7.35
KOR,SDG_A821_NOC_RT,XA:2004,2022,-0.06
KOR,SDG_A821_NOC_RT,XA:2004,2021,3.09
KOR,SDG_A821_NOC_RT,XA:2004,2020,0.27
KOR,SDG_A821_NOC_RT,XA:2004,2019,1.23
KOR,SDG_A821_NOC_RT,XA:2004,2018,2.61
KOR,SDG_A821_NOC_RT,XA:2004,2017,1.93
KOR,SDG_A821_NOC_RT,XA:2004,2016,1.9
KOR,SDG_A821_NOC_RT,XA:2004,2015,1.48
KOR,SDG_A821_NOC_RT,XA:2004,2014,0.42
KOR,SDG_A821_NOC_RT,XA:2004,2013,1.21
KOR,SDG_A821_NOC_RT,XA:2004,2012,0.25
KOR,SDG_A821_NOC_RT,XA:2004,2011,1.57
KOR,SDG_A821_NOC_RT,XA:2004,2010,5.42
KOR,SDG_A821_NOC_RT,XA:2004,2009,1.24
KOR,SDG_A821_NOC_RT,XA:2004,2008,2.61
KOR,SDG_A821_NOC_RT,XA:2004,2007,4.54
KOR,SDG_A821_NOC_RT,XA:2004,2006,4.02
KOR,SDG_A821_NOC_RT,XA:2004,2005,3.65
KOR,SDG_A821_NOC_RT,XA:2004,2004,3.01
KOR,SDG_A821_NOC_RT,XA:2004,2003,3.48
KOR,SDG_A821_NOC_RT,XA:2004,2002,5.06
KOR,SDG_A821_NOC_RT,XA:2004,2001,3.03
KOR,SDG_A821_NOC_RT,XA:2004,2000,3.88
KWT,SDG_A821_NOC_RT,XA:1913,2022,5.58
KWT,SDG_A821_NOC_RT,XA:1913,2021,3
KWT,SDG_A821_NOC_RT,XA:1913,2020,-1.76
KWT,SDG_A821_NOC_RT,XA:1913,2019,-3.38
KWT,SDG_A821_NOC_RT,XA:1913,2018,-2.7
KWT,SDG_A821_NOC_RT,XA:1913,2017,-6.54
KWT,SDG_A821_NOC_RT,XA:1913,2016,-1.34
KWT,SDG_A821_NOC_RT,XA:1913,2015,-5.36
KWT,SDG_A821_NOC_RT,XA:1913,2014,-3.18
KWT,SDG_A821_NOC_RT,XA:1913,2013,-7.01
KWT,SDG_A821_NOC_RT,XA:1913,2012,-2.81
KWT,SDG_A821_NOC_RT,XA:1913,2011,1.19
KWT,SDG_A821_NOC_RT,XA:1913,2010,-8.15
KWT,SDG_A821_NOC_RT,XA:1913,2009,-12.77
KWT,SDG_A821_NOC_RT,XA:1913,2008,-3.37
KWT,SDG_A821_NOC_RT,XA:1913,2007,-0.06
KWT,SDG_A821_NOC_RT,XA:1913,2006,1.23
KWT,SDG_A821_NOC_RT,XA:1913,2005,4.92
KWT,SDG_A821_NOC_RT,XA:1913,2004,5.75
KWT,SDG_A821_NOC_RT,XA:1913,2003,12.27
KWT,SDG_A821_NOC_RT,XA:1913,2002,-1.26
KWT,SDG_A821_NOC_RT,XA:1913,2001,-4.09
KWT,SDG_A821_NOC_RT,XA:1913,2000,0.51
LAO,SDG_A821_NOC_RT,XA:2008,2022,-0.58
LAO,SDG_A821_NOC_RT,XA:2008,2021,0.08
LAO,SDG_A821_NOC_RT,XA:2008,2020,-1.13
LAO,SDG_A821_NOC_RT,XA:2008,2019,3.62
LAO,SDG_A821_NOC_RT,XA:2008,2018,4.4
LAO,SDG_A821_NOC_RT,XA:2008,2017,5.42
LAO,SDG_A821_NOC_RT,XA:2008,2016,5.51
LAO,SDG_A821_NOC_RT,XA:2008,2015,5.72
LAO,SDG_A821_NOC_RT,XA:2008,2014,6.02
LAO,SDG_A821_NOC_RT,XA:2008,2013,6.41
LAO,SDG_A821_NOC_RT,XA:2008,2012,6.37
LAO,SDG_A821_NOC_RT,XA:2008,2011,6.31
LAO,SDG_A821_NOC_RT,XA:2008,2010,6.19
LAO,SDG_A821_NOC_RT,XA:2008,2009,5.01
LAO,SDG_A821_NOC_RT,XA:2008,2008,5.18
LAO,SDG_A821_NOC_RT,XA:2008,2007,4.85
LAO,SDG_A821_NOC_RT,XA:2008,2006,5.82
LAO,SDG_A821_NOC_RT,XA:2008,2005,4.5
LAO,SDG_A821_NOC_RT,XA:2008,2004,3.99
LAO,SDG_A821_NOC_RT,XA:2008,2003,3.71
LAO,SDG_A821_NOC_RT,XA:2008,2002,3.58
LAO,SDG_A821_NOC_RT,XA:2008,2001,3.44
LAO,SDG_A821_NOC_RT,XA:2008,2000,3.57
LBN,SDG_A821_NOC_RT,XA:2009,2022,-8.41
LBN,SDG_A821_NOC_RT,XA:2009,2021,-12.78
LBN,SDG_A821_NOC_RT,XA:2009,2020,-15.22
LBN,SDG_A821_NOC_RT,XA:2009,2019,-3.63
LBN,SDG_A821_NOC_RT,XA:2009,2018,1.3
LBN,SDG_A821_NOC_RT,XA:2009,2017,3.94
LBN,SDG_A821_NOC_RT,XA:2009,2016,4.36
LBN,SDG_A821_NOC_RT,XA:2009,2015,-1.58
LBN,SDG_A821_NOC_RT,XA:2009,2014,-7.93
LBN,SDG_A821_NOC_RT,XA:2009,2013,-6.13
LBN,SDG_A821_NOC_RT,XA:2009,2012,-1.02
LBN,SDG_A821_NOC_RT,XA:2009,2011,-1.05
LBN,SDG_A821_NOC_RT,XA:2009,2010,5.83
LBN,SDG_A821_NOC_RT,XA:2009,2009,5.43
LBN,SDG_A821_NOC_RT,XA:2009,2008,3.88
LBN,SDG_A821_NOC_RT,XA:2009,2007,7.17
LBN,SDG_A821_NOC_RT,XA:2009,2006,-0.12
LBN,SDG_A821_NOC_RT,XA:2009,2005,1.14
LBN,SDG_A821_NOC_RT,XA:2009,2004,4.03
LBN,SDG_A821_NOC_RT,XA:2009,2003,0.64
LBN,SDG_A821_NOC_RT,XA:2009,2002,0.95
LBN,SDG_A821_NOC_RT,XA:2009,2001,1.22
LBN,SDG_A821_NOC_RT,XA:2009,2000,-1.62
LBR,SDG_A821_NOC_RT,XA:1916,2022,0.27
LBR,SDG_A821_NOC_RT,XA:1916,2021,1.5
LBR,SDG_A821_NOC_RT,XA:1916,2020,-3.8
LBR,SDG_A821_NOC_RT,XA:1916,2019,-4.69
LBR,SDG_A821_NOC_RT,XA:1916,2018,-1.03
LBR,SDG_A821_NOC_RT,XA:1916,2017,0.31
LBR,SDG_A821_NOC_RT,XA:1916,2016,-3.18
LBR,SDG_A821_NOC_RT,XA:1916,2015,-1.6
LBR,SDG_A821_NOC_RT,XA:1916,2014,-1.28
LBR,SDG_A821_NOC_RT,XA:1916,2013,6.54
LBR,SDG_A821_NOC_RT,XA:1916,2012,3.72
LBR,SDG_A821_NOC_RT,XA:1916,2011,3.29
LBR,SDG_A821_NOC_RT,XA:1916,2010,3.14
LBR,SDG_A821_NOC_RT,XA:1916,2009,2.08
LBR,SDG_A821_NOC_RT,XA:1916,2008,2.98
LBR,SDG_A821_NOC_RT,XA:1916,2007,4.48
LBR,SDG_A821_NOC_RT,XA:1916,2006,2.41
LBR,SDG_A821_NOC_RT,XA:1916,2005,0.91
LBR,SDG_A821_NOC_RT,XA:1916,2004,1.6
LBR,SDG_A821_NOC_RT,XA:1916,2003,-30.53
LBR,SDG_A821_NOC_RT,XA:1916,2002,1.2
LBR,SDG_A821_NOC_RT,XA:1916,2001,0.05
LBR,SDG_A821_NOC_RT,XA:1916,2000,24.09
LBY,SDG_A821_NOC_RT,XA:1869,2022,-20.81
LBY,SDG_A821_NOC_RT,XA:1869,2021,23.42
LBY,SDG_A821_NOC_RT,XA:1869,2020,-27.74
LBY,SDG_A821_NOC_RT,XA:1869,2019,-12.89
LBY,SDG_A821_NOC_RT,XA:1869,2018,5.77
LBY,SDG_A821_NOC_RT,XA:1869,2017,29.43
LBY,SDG_A821_NOC_RT,XA:1869,2016,-3.29
LBY,SDG_A821_NOC_RT,XA:1869,2015,-2.73
LBY,SDG_A821_NOC_RT,XA:1869,2014,-24.58
LBY,SDG_A821_NOC_RT,XA:1869,2013,-19.45
LBY,SDG_A821_NOC_RT,XA:1869,2012,99.94
LBY,SDG_A821_NOC_RT,XA:1869,2011,-46.83
LBY,SDG_A821_NOC_RT,XA:1869,2010,2.53
LBY,SDG_A821_NOC_RT,XA:1869,2009,-6.73
LBY,SDG_A821_NOC_RT,XA:1869,2008,-2.73
LBY,SDG_A821_NOC_RT,XA:1869,2007,3.43
LBY,SDG_A821_NOC_RT,XA:1869,2006,3.51
LBY,SDG_A821_NOC_RT,XA:1869,2005,8.19
LBY,SDG_A821_NOC_RT,XA:1869,2004,1.1
LBY,SDG_A821_NOC_RT,XA:1869,2003,9
LBY,SDG_A821_NOC_RT,XA:1869,2002,-4.37
LBY,SDG_A821_NOC_RT,XA:1869,2001,-5.08
LBY,SDG_A821_NOC_RT,XA:1869,2000,0.37
LCA,SDG_A821_NOC_RT,XA:2015,2022,4.31
LCA,SDG_A821_NOC_RT,XA:2015,2021,7.1
LCA,SDG_A821_NOC_RT,XA:2015,2020,-16.54
LCA,SDG_A821_NOC_RT,XA:2015,2019,-3.8
LCA,SDG_A821_NOC_RT,XA:2015,2018,1.82
LCA,SDG_A821_NOC_RT,XA:2015,2017,1.1
LCA,SDG_A821_NOC_RT,XA:2015,2016,0.98
LCA,SDG_A821_NOC_RT,XA:2015,2015,-3.81
LCA,SDG_A821_NOC_RT,XA:2015,2014,-1.02
LCA,SDG_A821_NOC_RT,XA:2015,2013,-0.9
LCA,SDG_A821_NOC_RT,XA:2015,2012,-4.27
LCA,SDG_A821_NOC_RT,XA:2015,2011,5.36
LCA,SDG_A821_NOC_RT,XA:2015,2010,1.48
LCA,SDG_A821_NOC_RT,XA:2015,2009,-1.78
LCA,SDG_A821_NOC_RT,XA:2015,2008,1.31
LCA,SDG_A821_NOC_RT,XA:2015,2007,-2.74
LCA,SDG_A821_NOC_RT,XA:2015,2006,0.59
LCA,SDG_A821_NOC_RT,XA:2015,2005,-5.31
LCA,SDG_A821_NOC_RT,XA:2015,2004,3.25
LCA,SDG_A821_NOC_RT,XA:2015,2003,4.15
LCA,SDG_A821_NOC_RT,XA:2015,2002,0.31
LCA,SDG_A821_NOC_RT,XA:2015,2001,-3.02
LCA,SDG_A821_NOC_RT,XA:2015,2000,-3.86
LKA,SDG_A821_NOC_RT,XA:2017,2022,-6.21
LKA,SDG_A821_NOC_RT,XA:2017,2021,1.78
LKA,SDG_A821_NOC_RT,XA:2017,2020,-2.2
LKA,SDG_A821_NOC_RT,XA:2017,2019,0.93
LKA,SDG_A821_NOC_RT,XA:2017,2018,7.34
