ref_area,indicator,source,sex,time,obs_value,obs_status,note_indicator,note_source
MNG,SDG_0861_SEX_RT,BA:702,SEX_M,2010,16.03,,,R1:3513
MNG,SDG_0861_SEX_RT,BA:702,SEX_F,2010,19.25,,,R1:3513
MNG,SDG_0861_SEX_RT,BA:702,SEX_T,2009,18.7,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_M,2009,16.71,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_F,2009,20.68,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_T,2008,17.84,B,I11:264,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_M,2008,17.76,B,I11:264,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_F,2008,17.92,B,I11:264,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_T,2006,18.51,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_M,2006,16.72,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_F,2006,20.25,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_T,2003,19.84,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_M,2003,19.5,,,R1:3513_S3:26
MNG,SDG_0861_SEX_RT,BA:702,SEX_F,2003,20.19,,,R1:3513_S3:26
MRT,SDG_0861_SEX_RT,BA:3506,SEX_T,2017,35.53,,,R1:3513_T3:240
MRT,SDG_0861_SEX_RT,BA:3506,SEX_M,2017,22.69,,,R1:3513_T3:240
MRT,SDG_0861_SEX_RT,BA:3506,SEX_F,2017,45.21,,,R1:3513_T3:240
MRT,SDG_0861_SEX_RT,BA:3506,SEX_T,2012,39.7,B,I11:264,R1:3513
MRT,SDG_0861_SEX_RT,BA:3506,SEX_M,2012,23.51,B,I11:264,R1:3513
MRT,SDG_0861_SEX_RT,BA:3506,SEX_F,2012,52.62,B,I11:264,R1:3513
MRT,SDG_0861_SEX_RT,BB:16077,SEX_T,2019,44.08,,,R1:3513
MRT,SDG_0861_SEX_RT,BB:16077,SEX_M,2019,32.03,,,R1:3513
MRT,SDG_0861_SEX_RT,BB:16077,SEX_F,2019,54.85,,,R1:3513
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2022,20.74,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2022,18.7,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2022,22.81,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2021,31.21,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2021,29.92,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2021,32.51,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2019,18.08,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2019,14.95,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2019,21.25,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2018,20.46,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2018,17.05,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2018,23.92,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2017,19.94,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2017,14.84,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2017,25.1,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2016,20.32,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2016,15.09,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2016,25.61,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2015,20.09,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2015,15.69,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2015,24.54,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2014,20.86,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2014,15.42,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2014,26.36,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2013,21.17,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2013,15.04,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2013,27.39,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2012,21.61,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2012,16.19,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2012,27.1,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2011,21.54,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2011,15.44,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2011,27.74,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2010,21.52,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2010,15.19,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2010,27.93,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2009,21.83,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2009,14.7,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2009,29.07,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2008,21.34,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2008,13.12,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2008,29.69,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2007,20.61,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2007,13.67,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2007,27.72,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2006,22.23,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2006,13.19,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2006,31.53,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2005,28.48,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2005,16.56,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2005,40.92,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2004,27.99,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2004,16.92,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2004,39.5,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2003,27.36,B,I11:264,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2003,14.1,B,I11:264,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2003,41.08,B,I11:264,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2002,30.22,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2002,19.46,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2002,41.3,,,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_T,2001,33.84,B,I11:264,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_M,2001,21.68,B,I11:264,R1:3513_T2:85
MUS,SDG_0861_SEX_RT,BA:82,SEX_F,2001,46.35,B,I11:264,R1:3513_T2:85
MWI,SDG_0861_SEX_RT,BA:1448,SEX_T,2013,19.46,B,I11:264,R1:3513
MWI,SDG_0861_SEX_RT,BA:1448,SEX_M,2013,13.83,B,I11:264,R1:3513
MWI,SDG_0861_SEX_RT,BA:1448,SEX_F,2013,24.29,B,I11:264,R1:3513
MWI,SDG_0861_SEX_RT,BB:7392,SEX_T,2020,19.41,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_M,2020,13.67,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_F,2020,24.89,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_T,2017,20.95,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_M,2017,15.08,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_F,2017,26.3,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_T,2011,18.07,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_M,2011,13.04,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_F,2011,22.57,,,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_T,2005,17.24,B,I11:264,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_M,2005,13.91,B,I11:264,R1:3513_S3:26
MWI,SDG_0861_SEX_RT,BB:7392,SEX_F,2005,20.35,B,I11:264,R1:3513_S3:26
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2020,13.63,,,S14:4077_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2020,12.6,,,S14:4077_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2020,14.75,,,S14:4077_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2019,11.41,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2019,8.1,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2019,15.04,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2018,12.47,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2018,9.14,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2018,16.08,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2017,11.8,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2017,8.8,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2017,15.09,,,S14:4077
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2016,11.69,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2016,8.42,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2016,15.25,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2014,12.77,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2014,8.62,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2014,17.27,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2013,13.65,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2013,9.14,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2013,18.52,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2012,13.95,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2012,9.56,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2012,18.65,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_T,2011,14.37,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_M,2011,9.68,,,S5:40_T3:2479
MYS,SDG_0861_SEX_RT,BA:544,SEX_F,2011,19.36,,,S5:40_T3:2479
NAM,SDG_0861_SEX_RT,BA:1468,SEX_T,2018,31.88,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_M,2018,29.37,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_F,2018,34.34,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_T,2016,33.55,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_M,2016,28.03,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_F,2016,38.75,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_T,2014,30.47,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_M,2014,27.81,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_F,2014,33.05,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_T,2013,32.01,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_M,2013,27.21,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_F,2013,36.5,,,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_T,2012,31.15,B,I11:264,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_M,2012,26.99,B,I11:264,R1:3513
NAM,SDG_0861_SEX_RT,BA:1468,SEX_F,2012,35.16,B,I11:264,R1:3513
NAM,SDG_0861_SEX_RT,BB:7017,SEX_T,2010,34.12,,,R1:3513
NAM,SDG_0861_SEX_RT,BB:7017,SEX_M,2010,30.18,,,R1:3513
NAM,SDG_0861_SEX_RT,BB:7017,SEX_F,2010,37.72,,,R1:3513
NAM,SDG_0861_SEX_RT,BB:7017,SEX_O,2010,,U,,R1:3513
NAM,SDG_0861_SEX_RT,BB:7017,SEX_T,1994,25.14,,,R1:3513
NAM,SDG_0861_SEX_RT,BB:7017,SEX_M,1994,20.52,,,R1:3513
NAM,SDG_0861_SEX_RT,BB:7017,SEX_F,1994,29.23,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_T,2020,33.02,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_M,2020,33.49,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_F,2020,32.53,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_T,2019,27.91,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_M,2019,26.98,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_F,2019,28.87,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_T,2018,32.43,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_M,2018,32.49,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_F,2018,32.37,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_T,2017,39.24,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_M,2017,36.62,,,R1:3513
NCL,SDG_0861_SEX_RT,BA:15961,SEX_F,2017,41.97,,,R1:3513
NCL,SDG_0861_SEX_RT,AA:92,SEX_T,2014,11.84,,,S3:19_T3:2479
NCL,SDG_0861_SEX_RT,AA:92,SEX_M,2014,11.48,,,S3:19_T3:2479
NCL,SDG_0861_SEX_RT,AA:92,SEX_F,2014,12.22,,,S3:19_T3:2479
NER,SDG_0861_SEX_RT,BA:14071,SEX_T,2017,68.66,B,I11:264,R1:3513
NER,SDG_0861_SEX_RT,BA:14071,SEX_M,2017,56.94,B,I11:264,R1:3513
NER,SDG_0861_SEX_RT,BA:14071,SEX_F,2017,77.21,B,I11:264,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_T,2019,25.37,,,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_M,2019,11.15,,,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_F,2019,36.86,,,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_T,2014,25.2,,,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_M,2014,13.85,,,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_F,2014,36.55,,,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_T,2011,19.43,B,I11:264,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_M,2011,6.27,B,I11:264,R1:3513
NER,SDG_0861_SEX_RT,BB:13367,SEX_F,2011,30.57,B,I11:264,R1:3513
NGA,SDG_0861_SEX_RT,BB:15954,SEX_T,2019,36.65,B,I11:264,R1:3513
NGA,SDG_0861_SEX_RT,BB:15954,SEX_M,2019,29.95,B,I11:264,R1:3513
NGA,SDG_0861_SEX_RT,BB:15954,SEX_F,2019,43.49,B,I11:264,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_T,2016,27.06,,,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_M,2016,23.16,,,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_F,2016,31.98,,,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_T,2013,27.85,,,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_M,2013,23.12,,,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_F,2013,33.3,,,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_T,2011,29.09,B,I11:264,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_M,2011,23.04,B,I11:264,R1:3513
NGA,SDG_0861_SEX_RT,BX:7338,SEX_F,2011,35.61,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BA:692,SEX_T,2012,15.02,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BA:692,SEX_M,2012,7.36,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BA:692,SEX_F,2012,23.17,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_T,2014,24.49,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_M,2014,8.49,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_F,2014,40.07,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_T,2005,22.82,,,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_M,2005,10.25,,,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_F,2005,36.13,,,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_T,2001,26.08,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_M,2001,12.05,B,I11:264,R1:3513
NIC,SDG_0861_SEX_RT,BB:5868,SEX_F,2001,40.2,B,I11:264,R1:3513
NIU,SDG_0861_SEX_RT,AA:1497,SEX_T,2017,17.78,,,R1:3513
NIU,SDG_0861_SEX_RT,AA:1497,SEX_M,2017,12.64,U,,R1:3513
NIU,SDG_0861_SEX_RT,AA:1497,SEX_F,2017,22.58,,,R1:3513
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2022,2.82,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2022,2.8,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2022,2.84,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2021,2.64,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2021,2.91,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2021,2.37,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2020,4.52,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2020,4.66,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2020,4.38,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2019,4.26,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2019,4.64,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2019,3.86,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2018,4.18,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2018,4.2,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2018,4.15,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2017,4,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2017,4.23,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2017,3.77,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2016,4.57,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2016,4.7,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2016,4.45,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2015,4.67,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2015,4.64,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2015,4.7,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2014,5.53,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2014,5.19,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2014,5.89,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2013,5.65,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2013,5.58,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2013,5.72,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2012,4.85,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2012,4.62,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2012,5.09,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2011,4.31,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2011,4.42,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2011,4.19,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2010,4.83,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2010,5.14,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2010,4.51,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2009,4.96,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2009,5.03,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2009,4.89,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2008,3.91,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2008,3.65,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2008,4.18,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2007,4.27,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2007,3.93,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2007,4.63,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2006,4.9,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2006,4.79,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2006,5.01,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2005,6.43,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2005,6.35,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2005,6.52,B,I11:264,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2004,4.86,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2004,4.65,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2004,5.07,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_T,2003,4.78,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_M,2003,4.16,,,R1:2384_T3:2479
NLD,SDG_0861_SEX_RT,BA:2236,SEX_F,2003,5.43,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_T,2022,6.42,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_M,2022,6.66,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_F,2022,6.16,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_T,2021,6.32,B,I11:264,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_M,2021,6.9,B,I11:264,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_F,2021,5.7,B,I11:264,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_T,2020,4.9,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_M,2020,5.4,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_F,2020,4.37,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_T,2019,4.75,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_M,2019,4.72,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_F,2019,4.78,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_T,2018,4.85,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_M,2018,5.11,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_F,2018,4.57,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_T,2017,4.59,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_M,2017,4.7,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_F,2017,4.47,,,R1:2384_T3:2479
NOR,SDG_0861_SEX_RT,BA:2250,SEX_T,2016,5.37,,,R1:2384_T3:2479
